"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[0,1]","[0,1]","[false,false,true,true]","0","0","false","[0.4023080920676462,0.7160430979640102,0.7379122935452782,0.5473201418380443]","true","false","dawsTwoStep","109","348808","0.0-109.0"
"[0,1]","[1,0]","[1,0]","[false,true,true,true]","1","0","false","[0.4023928886623169,0.7048091315827354,0.7008462158295222,0.5356125376578468]","true","false","dawsTwoStep","110","351018","0.0-110.0"
"[1,0]","[0,1]","[2,3]","[false,false,true,true]","1","3","true","[0.43774395836092456,0.6620837480004238,0.7420917334744128,0.5302224108899337]","true","true","dawsTwoStep","111","353503","0.0-111.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,true]","1","3","true","[0.4131663831202239,0.6930387239869049,0.7238115670031194,0.49778258332297576]","true","true","dawsTwoStep","112","355955","0.0-112.0"
"[1,0]","[3,2]","[3,2]","[true,false,false,true]","0","3","true","[0.39928545978874985,0.6375897883716866,0.6978522658375198,0.47981797407748433]","false","true","dawsTwoStep","113","358551","0.0-113.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,false]","0","0","false","[0.37098414986467,0.6479810513264164,0.7056139543619842,0.4855388284470633]","true","true","dawsTwoStep","114","361495","0.0-114.0"
"[1,0]","[0,1]","[0,1]","[false,true,true,false]","0","1","true","[0.3715040354108519,0.748226779874681,0.7317426760068381,0.4590063169021593]","true","false","dawsTwoStep","115","363599","0.0-115.0"
"[0,1]","[2,3]","[3,2]","[false,true,false,true]","0","3","true","[0.3685769152006609,0.7375026226892545,0.736367974293213,0.46921371402245055]","false","true","dawsTwoStep","116","366190","0.0-116.0"
"[0,1]","[3,2]","[0,1]","[true,true,true,true]","1","0","true","[0.35273437077251446,0.75,0.75,0.4959250498937569]","false","false","dawsTwoStep","117","368770","0.0-117.0"
"[0,1]","[2,3]","[3,2]","[true,false,false,false]","0","2","false","[0.34538470316778147,0.75,0.75,0.44560815245548346]","false","true","dawsTwoStep","118","371035","0.0-118.0"
"[1,0]","[1,0]","[2,3]","[true,true,true,false]","0","0","true","[0.3672982635505694,0.7498823185728466,0.7419530944851463,0.4599288687693004]","true","true","dawsTwoStep","119","373120","0.0-119.0"
"[0,1]","[1,0]","[1,0]","[true,false,true,false]","0","0","true","[0.34086572118902136,0.734110857266419,0.7455426295676612,0.454563532783899]","true","false","dawsTwoStep","120","375324","0.0-120.0"
"[0,1]","[0,1]","[3,2]","[false,false,true,true]","1","3","true","[0.37910600092799307,0.7362104213271504,0.7250885197272781,0.46193291485404814]","true","true","dawsTwoStep","121","377364","0.0-121.0"
"[0,1]","[0,1]","[0,1]","[false,false,false,true]","0","0","false","[0.3746144624324515,0.7238873462586906,0.75,0.4569359537671624]","true","false","dawsTwoStep","122","379444","0.0-122.0"
"[0,1]","[2,3]","[3,2]","[false,true,false,false]","1","2","false","[0.4050586500233268,0.7465721143450502,0.7328060183929708,0.47750056497483023]","false","true","dawsTwoStep","123","381420","0.0-123.0"
"[1,0]","[2,3]","[3,2]","[true,true,true,false]","1","2","true","[0.4291137672753895,0.7154927461631277,0.7317049074840178,0.4329749867908168]","false","true","dawsTwoStep","124","383552","0.0-124.0"
"[0,1]","[0,1]","[0,1]","[false,true,true,true]","1","0","false","[0.4418632049243476,0.6936224393924882,0.7246956535322198,0.42592753740006556]","true","false","dawsTwoStep","125","385633","0.0-125.0"
"[1,0]","[3,2]","[3,2]","[false,false,true,true]","0","3","true","[0.44197272899875056,0.7059452653122857,0.7276313210856971,0.4432814382217604]","false","true","dawsTwoStep","126","388506","0.0-126.0"
"[0,1]","[0,1]","[3,2]","[true,false,false,false]","0","1","false","[0.4560080986149409,0.7341124302653449,0.7328930141436331,0.4876417497307648]","true","true","dawsTwoStep","127","390603","0.0-127.0"
"[0,1]","[1,0]","[1,0]","[false,true,true,true]","0","1","true","[0.43747209620733024,0.6842116507181624,0.7405426035915115,0.4597387394667895]","true","false","dawsTwoStep","128","392597","0.0-128.0"
"[1,0]","[1,0]","[3,2]","[false,true,true,false]","0","0","false","[0.4393535325520912,0.6940364011996655,0.7411798156369316,0.43240231499434134]","true","true","dawsTwoStep","129","394645","0.0-129.0"
"[0,1]","[1,0]","[2,3]","[false,false,false,true]","0","0","false","[0.42471867796133217,0.6749505685743518,0.7383021694343865,0.39630528319699426]","true","true","dawsTwoStep","130","396657","0.0-130.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,false]","1","3","false","[0.38814721760171644,0.6818344334969851,0.7256990442723524,0.3973206108109034]","true","true","dawsTwoStep","131","399550","0.0-131.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","1","3","false","[0.3843871179179008,0.7137821151942754,0.75,0.42744464167559365]","true","true","dawsTwoStep","132","401592","0.0-132.0"
"[1,0]","[2,3]","[2,3]","[false,true,true,false]","0","3","false","[0.404430792944379,0.7285762304134691,0.7120606541354051,0.40849459544302247]","false","true","dawsTwoStep","133","403828","0.0-133.0"
"[1,0]","[2,3]","[2,3]","[true,true,false,false]","1","3","false","[0.4230487377475722,0.75,0.7155952062188429,0.4278568589017632]","false","true","dawsTwoStep","134","406218","0.0-134.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,true]","0","0","false","[0.46773031077287186,0.7407508766133486,0.6910839645282214,0.4414371065450651]","true","true","dawsTwoStep","135","409045","0.0-135.0"
"[0,1]","[3,2]","[3,2]","[false,false,true,false]","1","3","false","[0.4623506591332248,0.7404380606110724,0.7180041707287327,0.4382520469384094]","false","true","dawsTwoStep","136","412194","0.0-136.0"
