"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[1,0]","[0,1]","[3,2]","[true,true,true,false]","0","0","true","[0.526988889768804,0.49233112036153703,0.6688445826662132,0.25292169625212774]","true","true","dawsTwoStep","61","189057","0.0-61.0"
"[0,1]","[0,1]","[3,2]","[false,false,true,false]","1","2","true","[0.5460799672788617,0.44663193102885446,0.7017110995274887,0.25]","true","true","dawsTwoStep","62","191643","0.0-62.0"
"[1,0]","[1,0]","[3,2]","[true,true,true,false]","0","1","true","[0.5913371634178212,0.47764972734135336,0.7308535294922688,0.2629595270907016]","true","true","dawsTwoStep","63","194021","0.0-63.0"
"[1,0]","[0,1]","[3,2]","[false,true,true,false]","0","1","true","[0.547849213532659,0.5100001703180695,0.7293127782385339,0.30606106791222326]","true","true","dawsTwoStep","64","196540","0.0-64.0"
"[0,1]","[3,2]","[3,2]","[true,true,true,false]","1","3","false","[0.5305120842022725,0.5170578317255184,0.7404368419955558,0.32041453578768314]","false","true","dawsTwoStep","65","199240","0.0-65.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,false]","0","0","true","[0.5517755159720863,0.48083081264118765,0.7433284041402088,0.32149900351115807]","true","true","dawsTwoStep","66","201955","0.0-66.0"
"[0,1]","[1,0]","[2,3]","[false,false,true,false]","1","3","false","[0.6209386408359243,0.47857369102826536,0.75,0.33659196417463605]","true","true","dawsTwoStep","67","204526","0.0-67.0"
"[1,0]","[3,2]","[2,3]","[true,true,true,false]","0","3","false","[0.6204762138979439,0.4591065759459229,0.75,0.2709178493968308]","false","true","dawsTwoStep","68","206825","0.0-68.0"
"[0,1]","[0,1]","[2,3]","[false,false,false,true]","1","3","true","[0.6015066593674114,0.4449477588841915,0.7481995004087639,0.25]","true","true","dawsTwoStep","69","209057","0.0-69.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","1","3","false","[0.6127753932526783,0.49334340558839457,0.75,0.25]","true","true","dawsTwoStep","70","211773","0.0-70.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,false]","1","2","true","[0.5856673664333198,0.47235332122554674,0.75,0.25]","true","true","dawsTwoStep","71","213987","0.0-71.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,true]","1","2","true","[0.6528500388887992,0.48351996347348297,0.75,0.28710246818795954]","true","true","dawsTwoStep","72","216589","0.0-72.0"
"[0,1]","[1,0]","[3,2]","[false,false,true,false]","1","2","true","[0.6780098762308174,0.47568271453886124,0.75,0.30801623974167525]","true","true","dawsTwoStep","73","219275","0.0-73.0"
"[1,0]","[1,0]","[2,3]","[true,false,true,true]","0","1","false","[0.6527805522038658,0.47265000936458973,0.75,0.29045389939941657]","true","true","dawsTwoStep","74","221771","0.0-74.0"
"[0,1]","[1,0]","[1,0]","[true,false,true,false]","1","0","true","[0.6139328599029106,0.46433148752857234,0.75,0.3073693918857549]","true","false","dawsTwoStep","75","224089","0.0-75.0"
"[0,1]","[0,1]","[0,1]","[true,false,true,false]","1","0","true","[0.6031931485497768,0.46695774732992423,0.75,0.27992169889226226]","true","false","dawsTwoStep","76","226856","0.0-76.0"
"[0,1]","[3,2]","[3,2]","[false,true,true,false]","1","2","true","[0.6207812950916367,0.4605042375718065,0.7468433154254023,0.2723333082503015]","false","true","dawsTwoStep","77","229719","0.0-77.0"
"[1,0]","[3,2]","[0,1]","[false,false,true,false]","0","3","false","[0.6020526219248873,0.4364011155316494,0.7015178053395341,0.25]","false","false","dawsTwoStep","78","232703","0.0-78.0"
"[1,0]","[0,1]","[3,2]","[true,false,true,false]","0","1","false","[0.5701941196567497,0.4095429163383358,0.6798656830528017,0.25972713526546687]","true","true","dawsTwoStep","79","235206","0.0-79.0"
"[0,1]","[3,2]","[3,2]","[true,true,true,false]","1","3","false","[0.5658080207609606,0.43975715473426963,0.671004512887596,0.25256630371753597]","false","true","dawsTwoStep","80","238922","0.0-80.0"
"[0,1]","[0,1]","[1,0]","[false,true,false,false]","1","0","false","[0.5771527632310314,0.4229961596231595,0.6857958714294333,0.2676675937835252]","true","false","dawsTwoStep","81","241340","0.0-81.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,false]","1","2","true","[0.5938652756519424,0.3994289987399411,0.6983573969972142,0.29830286670699757]","true","true","dawsTwoStep","82","243873","0.0-82.0"
"[0,1]","[0,1]","[3,2]","[false,false,true,false]","1","2","true","[0.5905177702894489,0.4316615797716709,0.7208182995074885,0.2966005236816777]","true","true","dawsTwoStep","83","246457","0.0-83.0"
"[0,1]","[0,1]","[2,3]","[false,true,false,true]","1","2","false","[0.6125953653563565,0.4339957145936508,0.7370701376623109,0.27970067366662454]","true","true","dawsTwoStep","84","249037","0.0-84.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","1","2","true","[0.6095005517400979,0.413354635360833,0.7396581867713687,0.27777159597235324]","true","true","dawsTwoStep","85","251287","0.0-85.0"
"[0,1]","[1,0]","[0,1]","[true,false,true,false]","1","0","true","[0.6265528626469418,0.4378633177067155,0.7313138235337923,0.2922710762096799]","true","false","dawsTwoStep","86","253872","0.0-86.0"
"[1,0]","[1,0]","[3,2]","[false,true,true,false]","0","0","false","[0.6431625596545626,0.43074452306267386,0.7118946336864344,0.3189712177542531]","true","true","dawsTwoStep","87","256588","0.0-87.0"
"[0,1]","[0,1]","[2,3]","[true,false,false,false]","1","2","false","[0.639119642352439,0.4755092931339347,0.748602854248759,0.2827826799584191]","true","true","dawsTwoStep","88","258835","0.0-88.0"
"[1,0]","[0,1]","[2,3]","[true,false,true,false]","0","0","true","[0.6357768333654107,0.4896203465665872,0.7411218832698908,0.3159272666190105]","true","true","dawsTwoStep","89","261320","0.0-89.0"
"[0,1]","[2,3]","[0,1]","[true,true,true,false]","1","0","true","[0.6233935466728058,0.4952103065060089,0.7336469909168134,0.33084346771979173]","false","false","dawsTwoStep","90","263937","0.0-90.0"
"[1,0]","[1,0]","[2,3]","[true,false,false,false]","0","0","true","[0.6547645103363767,0.49021101933670336,0.7404038308608193,0.3064761746064823]","true","true","dawsTwoStep","91","266532","0.0-91.0"
"[1,0]","[3,2]","[2,3]","[true,true,true,false]","0","3","false","[0.6158411698141314,0.5035018431935223,0.7089396073805669,0.3127660270664769]","false","true","dawsTwoStep","92","269634","0.0-92.0"
"[0,1]","[0,1]","[3,2]","[true,true,true,true]","1","2","true","[0.5969275074288589,0.45716972013712315,0.7059072111037114,0.3173999887425859]","true","true","dawsTwoStep","93","272073","0.0-93.0"
"[1,0]","[3,2]","[2,3]","[false,true,true,true]","0","2","true","[0.597633400898901,0.48097442803600615,0.717031999183464,0.3444053913029647]","false","true","dawsTwoStep","94","275515","0.0-94.0"
"[0,1]","[2,3]","[0,1]","[true,true,true,false]","1","0","true","[0.6142705804532463,0.4483877717544026,0.7122007928973998,0.3097986993782476]","false","false","dawsTwoStep","95","277838","0.0-95.0"
"[0,1]","[1,0]","[2,3]","[true,true,false,true]","1","2","false","[0.6176310577296575,0.4737305109823297,0.681759748528164,0.3452332705148232]","true","true","dawsTwoStep","96","280372","0.0-96.0"
"[0,1]","[1,0]","[3,2]","[false,true,true,false]","1","2","true","[0.6509313132560155,0.5087935515404858,0.6778881887695711,0.35639783593128554]","true","true","dawsTwoStep","97","282664","0.0-97.0"
"[1,0]","[0,1]","[3,2]","[true,false,false,false]","0","0","true","[0.6216458286016787,0.5263762518257765,0.6369400082471653,0.3636714520970622]","true","true","dawsTwoStep","98","285321","0.0-98.0"
"[1,0]","[1,0]","[3,2]","[true,false,true,true]","0","1","false","[0.6340778848929965,0.47529360732581094,0.6611551114732048,0.3465354222899305]","true","true","dawsTwoStep","99","288183","0.0-99.0"
"[1,0]","[0,1]","[2,3]","[true,true,false,true]","0","0","true","[0.6176749371684858,0.4443557240838576,0.6505842745342282,0.3357142025373843]","true","true","dawsTwoStep","100","290705","0.0-100.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,false]","1","2","false","[0.6468458544302546,0.4125682908209644,0.6174589422417627,0.38266046463034614]","true","true","dawsTwoStep","101","293121","0.0-101.0"
"[1,0]","[0,1]","[2,3]","[true,false,false,false]","0","0","true","[0.67117967042721,0.3988762910187342,0.6437922036599769,0.30108619131750447]","true","true","dawsTwoStep","102","295720","0.0-102.0"
"[0,1]","[0,1]","[1,0]","[true,false,false,true]","1","1","false","[0.65175369946341,0.37181945627756413,0.6840718545420861,0.27017393798262246]","true","false","dawsTwoStep","103","298550","0.0-103.0"
"[1,0]","[3,2]","[2,3]","[false,true,true,false]","0","2","true","[0.6616260094560021,0.350266432489582,0.7099356022819527,0.25]","false","true","dawsTwoStep","104","301384","0.0-104.0"
"[1,0]","[0,1]","[1,0]","[true,false,true,false]","0","0","true","[0.7319303236475966,0.3247151878124003,0.6938530686689515,0.25]","true","false","dawsTwoStep","105","304015","0.0-105.0"
"[0,1]","[2,3]","[0,1]","[false,false,false,true]","0","3","true","[0.6796127995358056,0.3525003145655976,0.6280119330380216,0.2747586109870149]","false","false","dawsTwoStep","106","310354","0.0-106.0"
"[0,1]","[1,0]","[1,0]","[true,false,true,false]","0","1","false","[0.7050467659730276,0.32726032994821047,0.6560065239454391,0.2668645692763961]","true","false","dawsTwoStep","107","312871","0.0-107.0"
"[1,0]","[3,2]","[2,3]","[true,false,true,false]","1","2","true","[0.6722053361718173,0.3169450860975537,0.6787653328641515,0.3105713489699439]","false","true","dawsTwoStep","108","315384","0.0-108.0"
"[0,1]","[0,1]","[1,0]","[true,false,true,false]","0","1","false","[0.6783053603195707,0.33030036081039527,0.6875330533076527,0.301805359448706]","true","false","dawsTwoStep","109","320138","0.0-109.0"
"[0,1]","[2,3]","[3,2]","[false,true,true,false]","0","2","true","[0.6516343209876176,0.355383393517255,0.6777150156458659,0.29677172418274367]","false","true","dawsTwoStep","110","322771","0.0-110.0"
"[1,0]","[2,3]","[3,2]","[true,false,true,true]","1","3","true","[0.6908793679846112,0.38168162714173354,0.6850416812222784,0.2971328482244126]","false","true","dawsTwoStep","111","325372","0.0-111.0"
"[1,0]","[2,3]","[2,3]","[true,false,true,false]","0","2","true","[0.6831824167060518,0.37803777522607346,0.6893733681944607,0.309928063966161]","false","true","dawsTwoStep","112","328216","0.0-112.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,false]","0","0","false","[0.6060706794084232,0.38262446136708994,0.7163199051526045,0.3348750384155871]","true","true","dawsTwoStep","113","330988","0.0-113.0"
"[1,0]","[1,0]","[2,3]","[false,false,true,false]","0","1","false","[0.609705335819938,0.37048106904725947,0.7263697347608412,0.35364952624951534]","true","true","dawsTwoStep","114","333369","0.0-114.0"
"[0,1]","[2,3]","[3,2]","[true,false,true,false]","1","2","true","[0.6205468196155463,0.3737456506075004,0.7431768944169425,0.36302073344580754]","false","true","dawsTwoStep","115","336084","0.0-115.0"
"[0,1]","[0,1]","[3,2]","[false,true,true,false]","1","2","true","[0.6013738320089969,0.41628311007020014,0.6982528749896613,0.3484457520071193]","true","true","dawsTwoStep","116","339014","0.0-116.0"
"[0,1]","[3,2]","[2,3]","[false,true,true,false]","1","2","true","[0.6222867613585532,0.4478975023738033,0.71013871899776,0.3486456429241709]","false","true","dawsTwoStep","117","341568","0.0-117.0"
"[1,0]","[1,0]","[2,3]","[false,true,true,false]","0","0","false","[0.622479234528521,0.4196552033032378,0.6933471410920303,0.3216512540306678]","true","true","dawsTwoStep","118","345371","0.0-118.0"
"[0,1]","[0,1]","[2,3]","[true,false,true,false]","0","1","false","[0.5812720737698666,0.4238532776651191,0.6545310002965986,0.2765159569497054]","true","true","dawsTwoStep","119","348902","0.0-119.0"
"[0,1]","[3,2]","[2,3]","[true,false,false,true]","1","2","false","[0.5771281227325762,0.41151565195517537,0.6091963817187882,0.2588097543870182]","false","true","dawsTwoStep","120","351884","0.0-120.0"
"[1,0]","[2,3]","[2,3]","[true,false,true,false]","0","3","false","[0.5660533642077022,0.4179619190586649,0.591661176263403,0.25]","false","true","dawsTwoStep","121","354265","0.0-121.0"
"[0,1]","[1,0]","[0,1]","[false,false,false,false]","1","0","false","[0.60186712529689,0.43431469272781,0.578040097684639,0.25531233414902355]","true","false","dawsTwoStep","122","356949","0.0-122.0"
"[1,0]","[0,1]","[0,1]","[false,false,false,true]","0","1","false","[0.6026752332307922,0.4437981879955601,0.5734527150154003,0.26405528905026265]","true","false","dawsTwoStep","123","360806","0.0-123.0"
"[0,1]","[1,0]","[2,3]","[true,true,true,false]","1","2","true","[0.6349096963760236,0.41529763554086346,0.6123493945090849,0.25465195159595694]","true","true","dawsTwoStep","124","363141","0.0-124.0"
"[0,1]","[0,1]","[2,3]","[true,true,true,true]","1","2","true","[0.6489345753515727,0.41678283317962966,0.5859466287944745,0.2546995434672663]","true","true","dawsTwoStep","125","365787","0.0-125.0"
"[0,1]","[1,0]","[3,2]","[true,true,false,true]","1","2","false","[0.6547242551758298,0.45733503567869993,0.5917798872822247,0.27101746878387667]","true","true","dawsTwoStep","126","368422","0.0-126.0"
"[1,0]","[1,0]","[2,3]","[true,false,false,false]","0","0","true","[0.6371372801124415,0.4497258309588634,0.5541771170361537,0.2876962171241879]","true","true","dawsTwoStep","127","371034","0.0-127.0"
