"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[0,1]","[1,0]","[false,true,false,false]","0","1","true","[0.39212694870466497,0.6438663887458084,0.5481553672624865,0.3084880020012384]","true","false","dawsTwoStep","97","315849","0.0-97.0"
"[0,1]","[0,1]","[3,2]","[true,false,true,false]","0","1","false","[0.3903744955799934,0.6446892837373885,0.5521847592606588,0.3209593752496832]","true","true","dawsTwoStep","98","318606","0.0-98.0"
"[0,1]","[0,1]","[2,3]","[true,false,true,true]","0","1","false","[0.38786449401225415,0.6313800663224951,0.5210790761494094,0.3219501929578476]","true","true","dawsTwoStep","99","320694","0.0-99.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,true]","0","0","false","[0.3813215525621799,0.6315542634063301,0.5209586599754693,0.33721673093725646]","true","true","dawsTwoStep","100","322830","0.0-100.0"
"[0,1]","[1,0]","[3,2]","[true,true,true,false]","1","3","false","[0.392136999108394,0.6001629038574634,0.5341274856814873,0.315483953777868]","true","true","dawsTwoStep","101","325398","0.0-101.0"
"[0,1]","[1,0]","[2,3]","[false,true,false,false]","1","2","false","[0.38297654023745625,0.625364223528673,0.510932661334622,0.3125246830466878]","true","true","dawsTwoStep","102","327738","0.0-102.0"
"[1,0]","[1,0]","[3,2]","[false,false,false,false]","0","0","false","[0.34108225653813695,0.6231808168642068,0.5069874068502662,0.3159373611416827]","true","true","dawsTwoStep","103","330739","0.0-103.0"
"[1,0]","[0,1]","[3,2]","[false,false,false,false]","0","0","false","[0.2958785305783362,0.6031417198611987,0.4902749495805051,0.3356368886895838]","true","true","dawsTwoStep","104","333480","0.0-104.0"
"[1,0]","[1,0]","[0,1]","[true,false,false,true]","1","0","true","[0.2756703369491647,0.6458925411516229,0.4407069100882586,0.3123869542900564]","true","false","dawsTwoStep","105","335954","0.0-105.0"
"[1,0]","[1,0]","[1,0]","[false,true,false,true]","1","0","false","[0.2849583685322328,0.668721648439668,0.45347738234760226,0.30475248416240774]","true","false","dawsTwoStep","106","338494","0.0-106.0"
"[1,0]","[1,0]","[1,0]","[false,true,true,false]","1","0","false","[0.28932375387830955,0.6989366504024479,0.46127442115648326,0.3103775152098754]","true","false","dawsTwoStep","107","340523","0.0-107.0"
"[1,0]","[3,2]","[1,0]","[true,true,true,false]","1","1","true","[0.3061551283407542,0.6859423707637793,0.39167264057568607,0.3081444918657396]","false","false","dawsTwoStep","108","342682","0.0-108.0"
"[0,1]","[1,0]","[3,2]","[false,true,false,true]","1","2","false","[0.3217344491409806,0.7266641055098104,0.37890484422959725,0.32117384298953944]","true","true","dawsTwoStep","109","346495","0.0-109.0"
"[1,0]","[1,0]","[2,3]","[true,false,false,false]","1","2","false","[0.3455004084377806,0.7062713500687532,0.4080531687428795,0.319404043508308]","true","true","dawsTwoStep","110","349137","0.0-110.0"
"[0,1]","[0,1]","[1,0]","[false,true,true,true]","1","1","true","[0.3297961063010207,0.6893271960349423,0.41472914134024497,0.3703865467280333]","true","false","dawsTwoStep","111","352090","0.0-111.0"
"[1,0]","[3,2]","[3,2]","[false,true,false,true]","1","3","true","[0.35625088124699217,0.6485935408620442,0.3996754411986281,0.3459740898121291]","false","true","dawsTwoStep","112","355522","0.0-112.0"
"[0,1]","[0,1]","[2,3]","[false,true,false,false]","0","1","true","[0.268571565050333,0.6345916043183223,0.41570331335109023,0.35712093206730255]","true","true","dawsTwoStep","113","358900","0.0-113.0"
"[0,1]","[2,3]","[2,3]","[false,false,true,false]","0","3","false","[0.2572953992860082,0.6438166335495026,0.37535352009845313,0.3649875338442238]","false","true","dawsTwoStep","114","361418","0.0-114.0"
"[1,0]","[3,2]","[1,0]","[false,true,false,false]","0","3","false","[0.25731234205066483,0.6112297850650491,0.3513430385976612,0.3797155292193192]","false","false","dawsTwoStep","115","364528","0.0-115.0"
"[0,1]","[1,0]","[2,3]","[true,false,true,true]","0","1","false","[0.28875818315995794,0.5927584781482913,0.31912744184368896,0.3840539467347264]","true","true","dawsTwoStep","116","367580","0.0-116.0"
"[1,0]","[2,3]","[3,2]","[true,true,false,false]","1","3","false","[0.29643280088178264,0.6067682979208076,0.2990184587055843,0.3526142567251037]","false","true","dawsTwoStep","117","371507","0.0-117.0"
"[0,1]","[2,3]","[0,1]","[true,true,true,false]","1","0","true","[0.2698051824047045,0.6011729465913555,0.3040861140088293,0.3829546220945371]","false","false","dawsTwoStep","118","375648","0.0-118.0"
"[1,0]","[0,1]","[1,0]","[true,false,false,false]","0","0","true","[0.2778832113628808,0.6095110965336583,0.30553519075413305,0.38667824852355376]","true","false","dawsTwoStep","119","378724","0.0-119.0"
"[1,0]","[3,2]","[3,2]","[false,true,false,false]","0","2","false","[0.29311679668499396,0.6120040293920905,0.2822702223859462,0.38651873093577915]","false","true","dawsTwoStep","120","383469","0.0-120.0"
"[1,0]","[0,1]","[1,0]","[false,false,false,true]","1","0","false","[0.26857053794513935,0.5585888208150686,0.2772028574100658,0.3846401933077483]","true","false","dawsTwoStep","121","386201","0.0-121.0"
"[0,1]","[1,0]","[3,2]","[false,false,false,false]","1","3","false","[0.27291981561801776,0.540702608419027,0.2735689003960684,0.3935200917542527]","true","true","dawsTwoStep","122","389784","0.0-122.0"
"[0,1]","[1,0]","[0,1]","[false,true,false,true]","1","0","false","[0.27636863123231775,0.536275432254461,0.25261857633460877,0.4033651123428705]","true","false","dawsTwoStep","123","392810","0.0-123.0"
"[0,1]","[0,1]","[3,2]","[false,true,false,false]","1","2","false","[0.273514543213341,0.534164223787791,0.25202450357912604,0.42804247416192787]","true","true","dawsTwoStep","124","395373","0.0-124.0"
